     1	-137.727
     2	-138.594
     3	-139.419
     4	-140.162
     5	-140.789
     6	-141.266
     7	-141.566
     8	-141.672
     9	-141.582
    10	-141.309
    11	-140.88
    12	-140.326
    13	-139.678
    14	-138.976
    15	-138.268
    16	-137.618
    17	-137.097
    18	-136.768
    19	-136.663
    20	-136.779
    21	-137.081
    22	-137.517
    23	-138.031
    24	-138.568
    25	-139.076
    26	-139.504
    27	-139.8
    28	-139.92
    29	-139.826
    30	-139.501
    31	-138.939
    32	-138.155
    33	-137.167
    34	-135.998
    35	-134.675
    36	-133.23
    37	-131.706
    38	-130.152
    39	-128.611
    40	-127.115
    41	-125.678
    42	-124.305
    43	-122.998
    44	-121.766
    45	-120.631
    46	-119.616
    47	-118.732
    48	-117.962
    49	-117.264
    50	-116.579
    51	-115.858
    52	-115.081
    53	-114.263
    54	-113.463
    55	-112.765
    56	-112.253
    57	-111.989
    58	-111.988
    59	-112.219
    60	-112.619
    61	-113.113
    62	-113.638
    63	-114.151
    64	-114.627
    65	-115.052
    66	-115.419
    67	-115.719
    68	-115.935
    69	-116.047
    70	-116.031
    71	-115.863
    72	-115.525
    73	-115.006
    74	-114.317
    75	-113.492
    76	-112.593
    77	-111.696
    78	-110.881
    79	-110.202
    80	-109.683
    81	-109.312
    82	-109.067
    83	-108.927
    84	-108.888
    85	-108.963
    86	-109.171
    87	-109.52
    88	-109.998
    89	-110.573
    90	-111.198
    91	-111.835
    92	-112.466
    93	-113.101
    94	-113.778
    95	-114.54
    96	-115.414
    97	-116.389
    98	-117.419
    99	-118.439
   100	-119.397
   101	-120.268
   102	-121.044
   103	-121.725
   104	-122.296
   105	-122.727
   106	-122.984
   107	-123.042
   108	-122.9
   109	-122.573
   110	-122.088
   111	-121.465
   112	-120.717
   113	-119.859
   114	-118.923
   115	-117.968
   116	-117.074
   117	-116.318
   118	-115.745
   119	-115.351
   120	-115.091
   121	-114.904
   122	-114.737
   123	-114.568
   124	-114.403
   125	-114.269
   126	-114.194
   127	-114.186
   128	-114.23
   129	-114.286
   130	-114.307
   131	-114.261
   132	-114.141
   133	-113.969
   134	-113.79
   135	-113.659
   136	-113.62
   137	-113.7
   138	-113.901
   139	-114.207
   140	-114.593
   141	-115.029
   142	-115.483
   143	-115.922
   144	-116.317
   145	-116.644
   146	-116.894
   147	-117.067
   148	-117.173
   149	-117.226
   150	-117.234
   151	-117.199
   152	-117.125
   153	-117.024
   154	-116.919
   155	-116.848
   156	-116.849
   157	-116.943
   158	-117.126
   159	-117.364
   160	-117.611
   161	-117.825
   162	-117.985
   163	-118.099
   164	-118.198
   165	-118.323
   166	-118.506
   167	-118.758
   168	-119.062
   169	-119.391
   170	-119.723
   171	-120.05
   172	-120.393
   173	-120.788
   174	-121.278
   175	-121.891
   176	-122.635
   177	-123.489
   178	-124.412
   179	-125.356
   180	-126.279
   181	-127.146
   182	-127.932
   183	-128.62
   184	-129.199
   185	-129.663
   186	-130.009
   187	-130.243
   188	-130.371
   189	-130.402
   190	-130.345
   191	-130.212
   192	-130.024
   193	-129.817
   194	-129.64
   195	-129.547
   196	-129.576
   197	-129.744
   198	-130.037
   199	-130.423
   200	-130.864
   201	-131.329
   202	-131.805
   203	-132.292
   204	-132.802
   205	-133.351
   206	-133.946
   207	-134.583
   208	-135.24
   209	-135.884
   210	-136.478
   211	-136.991
   212	-137.392
   213	-137.664
   214	-137.797
   215	-137.791
   216	-137.657
   217	-137.405
   218	-137.046
   219	-136.583
   220	-136.011
   221	-135.318
   222	-134.494
   223	-133.534
   224	-132.439
   225	-131.221
   226	-129.894
   227	-128.469
   228	-126.96
   229	-125.383
   230	-123.757
   231	-122.111
   232	-120.491
   233	-118.954
   234	-117.563
   235	-116.372
   236	-115.412
   237	-114.684
   238	-114.16
   239	-113.795
   240	-113.544
   241	-113.376
   242	-113.274
   243	-113.245
   244	-113.302
   245	-113.467
   246	-113.752
   247	-114.152
   248	-114.647
   249	-115.204
   250	-115.789
   251	-116.38
   252	-116.968
   253	-117.56
   254	-118.168
   255	-118.796
   256	-119.43
   257	-120.032
   258	-120.547
   259	-120.915
   260	-121.08
   261	-121.004
   262	-120.674
   263	-120.106
   264	-119.344
   265	-118.452
   266	-117.501
   267	-116.553
   268	-115.649
   269	-114.806
   270	-114.027
   271	-113.321
   272	-112.708
   273	-112.224
   274	-111.909
   275	-111.797
   276	-111.899
   277	-112.194
   278	-112.642
   279	-113.194
   280	-113.803
   281	-114.43
   282	-115.043
   283	-115.615
   284	-116.123
   285	-116.55
   286	-116.882
   287	-117.114
   288	-117.25
   289	-117.299
   290	-117.276
   291	-117.202
   292	-117.095
   293	-116.975
   294	-116.852
   295	-116.731
   296	-116.607
   297	-116.465
   298	-116.292
   299	-116.078
   300	-115.823
   301	-115.535
   302	-115.227
   303	-114.92
   304	-114.631
   305	-114.373
   306	-114.149
   307	-113.952
   308	-113.763
   309	-113.563
   310	-113.343
   311	-113.116
   312	-112.923
   313	-112.824
   314	-112.882
   315	-113.136
   316	-113.58
   317	-114.157
   318	-114.781
   319	-115.358
   320	-115.817
   321	-116.121
   322	-116.264
   323	-116.267
   324	-116.165
   325	-115.984
   326	-115.739
   327	-115.426
   328	-115.024
   329	-114.502
   330	-113.834
   331	-113.003
   332	-112.011
   333	-110.881
   334	-109.662
   335	-108.422
   336	-107.232
   337	-106.145
   338	-105.187
   339	-104.353
   340	-103.613
   341	-102.934
   342	-102.294
   343	-101.689
   344	-101.139
   345	-100.678
   346	-100.342
   347	-100.158
   348	-100.135
   349	-100.259
   350	-100.503
   351	-100.829
   352	-101.2
   353	-101.578
   354	-101.924
   355	-102.205
   356	-102.395
   357	-102.474
   358	-102.432
   359	-102.268
   360	-101.991
   361	-101.616
   362	-101.163
   363	-100.657
   364	-100.12
   365	-99.573
   366	-99.0288
   367	-98.4962
   368	-97.987
   369	-97.5232
   370	-97.1406
   371	-96.888
   372	-96.8179
   373	-96.973
   374	-97.372
   375	-97.9987
   376	-98.8057
   377	-99.7263
   378	-100.691
   379	-101.645
   380	-102.555
   381	-103.413
   382	-104.228
   383	-105.019
   384	-105.796
   385	-106.561
   386	-107.297
   387	-107.973
   388	-108.554
   389	-109.008
   390	-109.315
   391	-109.47
   392	-109.484
   393	-109.379
   394	-109.183
   395	-108.925
   396	-108.629
   397	-108.306
   398	-107.957
   399	-107.573
   400	-107.141
   401	-106.655
   402	-106.123
   403	-105.572
   404	-105.05
   405	-104.615
   406	-104.316
   407	-104.183
   408	-104.217
   409	-104.394
   410	-104.684
   411	-105.06
   412	-105.516
   413	-106.063
   414	-106.714
   415	-107.474
   416	-108.325
   417	-109.225
   418	-110.116
   419	-110.936
   420	-111.64
   421	-112.205
   422	-112.629
   423	-112.929
   424	-113.127
   425	-113.244
   426	-113.293
   427	-113.282
   428	-113.217
   429	-113.107
   430	-112.967
   431	-112.812
   432	-112.653
   433	-112.499
   434	-112.354
   435	-112.22
   436	-112.102
   437	-112.008
   438	-111.944
   439	-111.916
   440	-111.931
   441	-111.992
   442	-112.109
   443	-112.289
   444	-112.538
   445	-112.846
   446	-113.185
   447	-113.515
   448	-113.79
   449	-113.975
   450	-114.055
   451	-114.038
   452	-113.958
   453	-113.86
   454	-113.788
   455	-113.772
   456	-113.817
   457	-113.902
   458	-113.996
   459	-114.066
   460	-114.096
   461	-114.089
   462	-114.069
   463	-114.068
   464	-114.123
   465	-114.254
   466	-114.462
   467	-114.729
   468	-115.027
   469	-115.326
   470	-115.604
   471	-115.847
   472	-116.053
   473	-116.229
   474	-116.391
   475	-116.56
   476	-116.758
   477	-117.002
   478	-117.299
   479	-117.646
   480	-118.031
   481	-118.444
   482	-118.879
   483	-119.341
   484	-119.838
   485	-120.375
   486	-120.944
   487	-121.518
   488	-122.064
   489	-122.544
   490	-122.93
   491	-123.209
   492	-123.386
   493	-123.475
   494	-123.495
   495	-123.463
   496	-123.385
   497	-123.261
   498	-123.095
   499	-122.895
   500	-122.677
   501	-122.464
   502	-122.274
   503	-122.121
   504	-122.007
   505	-121.924
   506	-121.856
   507	-121.788
   508	-121.704
   509	-121.598
   510	-121.47
   511	-121.33
   512	-121.196
   513	-121.091
   514	-121.035
   515	-121.041
   516	-121.104
   517	-121.21
   518	-121.333
   519	-121.454
   520	-121.565
   521	-121.674
   522	-121.807
   523	-121.993
   524	-122.256
   525	-122.598
   526	-122.998
   527	-123.418
   528	-123.818
   529	-124.165
   530	-124.44
   531	-124.642
   532	-124.778
   533	-124.866
   534	-124.925
   535	-124.973
   536	-125.026
   537	-125.086
   538	-125.15
   539	-125.209
   540	-125.251
   541	-125.272
   542	-125.278
   543	-125.283
   544	-125.301
   545	-125.335
   546	-125.374
   547	-125.394
   548	-125.366
   549	-125.272
   550	-125.107
   551	-124.888
   552	-124.642
   553	-124.404
   554	-124.203
   555	-124.062
   556	-123.988
   557	-123.988
   558	-124.065
   559	-124.231
   560	-124.5
   561	-124.879
   562	-125.366
   563	-125.936
   564	-126.553
   565	-127.18
   566	-127.784
   567	-128.344
   568	-128.841
   569	-129.252
   570	-129.553
   571	-129.723
   572	-129.75
   573	-129.638
   574	-129.407
   575	-129.087
   576	-128.711
   577	-128.307
   578	-127.891
   579	-127.471
   580	-127.047
   581	-126.625
   582	-126.22
   583	-125.856
   584	-125.559
   585	-125.346
   586	-125.21
   587	-125.124
   588	-125.048
   589	-124.941
   590	-124.777
   591	-124.551
   592	-124.283
   593	-124.006
   594	-123.759
   595	-123.576
   596	-123.476
   597	-123.471
   598	-123.575
   599	-123.803
   600	-124.172
   601	-124.689
   602	-125.342
   603	-126.093
   604	-126.892
   605	-127.686
   606	-128.437
   607	-129.125
   608	-129.74
   609	-130.274
   610	-130.716
   611	-131.049
   612	-131.256
   613	-131.326
   614	-131.258
   615	-131.065
   616	-130.768
   617	-130.397
   618	-129.981
   619	-129.552
   620	-129.146
   621	-128.806
   622	-128.574
   623	-128.484
   624	-128.55
   625	-128.76
   626	-129.077
   627	-129.458
   628	-129.861
   629	-130.259
   630	-130.639
   631	-131.001
   632	-131.348
   633	-131.681
   634	-131.994
   635	-132.275
   636	-132.511
   637	-132.695
   638	-132.829
   639	-132.925
