     1	106.313
     2	106.376
     3	112.711
     4	111.666
     5	107.393
     6	101.871
     7	104.244
     8	109.406
     9	109.172
    10	106.51
    11	109.562
    12	110.008
    13	108.953
    14	108.135
    15	110.76
    16	114.782
    17	121.086
    18	120.376
    19	113.599
    20	116.981
    21	126.807
    22	127.975
    23	124.136
    24	130.051
    25	134.926
    26	128.117
    27	127.075
    28	129.173
    29	126.127
    30	123.022
    31	127.027
    32	128.365
    33	126.156
    34	125.261
    35	129.21
    36	126.531
    37	122.491
    38	124.209
    39	125.964
    40	125.669
    41	122.199
    42	120.036
    43	115.591
    44	113.647
    45	112.139
    46	110.895
    47	111.706
    48	116.178
    49	111.546
    50	105.773
    51	107.884
    52	112.859
    53	109.465
    54	105.792
    55	105.226
    56	105.365
    57	101.98
    58	99.952
    59	98.5094
    60	107.35
    61	114.129
    62	110.243
    63	104.803
    64	105.91
    65	111.855
    66	115.692
    67	111.252
    68	112.532
    69	117.593
    70	115.321
    71	114.803
    72	113.032
    73	110.3
    74	115.652
    75	118.76
    76	117.513
    77	118.336
    78	123.676
    79	122.744
    80	121.392
    81	119.779
    82	118.199
    83	122.853
    84	128.436
    85	124.298
    86	123.13
    87	123.996
    88	124.449
    89	123.757
    90	121.508
    91	123.338
    92	123.711
    93	115.405
    94	110.438
    95	112.047
    96	110.816
    97	107.067
    98	110.785
    99	112.708
   100	109.933
   101	114.087
   102	117.784
   103	110.08
   104	109.208
   105	115.233
   106	110.066
   107	104.783
   108	108.483
   109	107.982
   110	109.066
   111	107.89
   112	101.949
   113	103.009
   114	108.155
   115	108.854
   116	106.804
   117	102.467
   118	101.995
   119	103.201
   120	103.622
   121	97.5768
   122	98.8938
   123	101.283
   124	102.873
   125	103.494
   126	100.006
   127	101.099
   128	109.002
   129	105.622
   130	96.8721
   131	101.552
   132	108.417
   133	103.75
   134	98.8201
   135	104.589
   136	103.761
   137	98.5951
   138	98.0981
   139	101.793
   140	101.916
   141	101.293
   142	102.03
   143	103.059
   144	101.616
   145	98.3978
   146	98.3943
   147	102.928
   148	100.471
   149	103.66
   150	104.101
   151	102.335
   152	102.77
   153	102.505
   154	102.667
   155	101.155
   156	101.965
   157	98.1632
   158	99.5943
   159	94.9774
   160	85.799
   161	90.5035
   162	95.24
   163	91.7831
   164	88.3377
   165	93.8013
   166	96.0116
   167	95.7965
   168	100.089
   169	94.3319
   170	88.7109
   171	93.4849
   172	92.3171
   173	87.0867
   174	81.2002
   175	84.6935
   176	89.3493
   177	87.2177
   178	83.401
   179	85.0615
   180	86.4325
   181	81.5433
   182	85.3751
   183	90.7402
   184	83.3663
   185	80.2993
   186	82.54
   187	79.6889
   188	75.6186
   189	75.5657
   190	80.3687
   191	80.5284
   192	78.1629
   193	72.6117
   194	81.2798
   195	80.3354
   196	73.3488
   197	76.3463
   198	80.7425
   199	72.7347
   200	69.0909
   201	74.1665
   202	73.3388
   203	72.2228
   204	73.6377
   205	74.9077
   206	72.9131
   207	69.1786
   208	73.1549
   209	75.7895
   210	67.1083
   211	65.0222
   212	74.8213
   213	78.6279
   214	69.6255
   215	67.8842
   216	71.502
   217	70.7763
   218	69.0631
   219	73.1246
   220	71.1556
   221	66.2826
   222	70.7651
   223	70.2359
   224	61.6146
   225	64.2101
   226	70.3784
   227	66.8575
   228	61.0443
   229	61.5675
   230	66.6887
   231	71.0832
   232	69.2404
   233	71.4445
   234	76.3217
   235	79.71
   236	78.2377
   237	79.156
   238	76.5226
   239	76.4534
   240	82.0379
   241	82.8057
   242	81.0478
   243	84.3466
   244	83.9241
   245	86.7256
   246	83.2132
   247	82.7316
   248	87.8588
   249	96.8632
   250	93.4148
   251	87.5801
   252	93.8237
   253	92.0683
   254	83.4167
   255	83.3909
   256	86.2581
   257	82.4152
   258	79.9949
   259	86.2825
   260	81.6455
   261	81.8993
   262	85.1834
   263	85.4052
   264	82.8292
   265	79.5021
   266	79.5476
   267	85.765
   268	81.5519
   269	79.5689
   270	89.7461
   271	92.9174
   272	90.6008
   273	96.7497
   274	96.8244
   275	96.4919
   276	99.8585
   277	104.787
   278	99.7269
   279	101.261
   280	103.869
   281	107.532
   282	107.937
   283	105.735
   284	107.148
   285	114.981
   286	116.356
   287	112.766
   288	113.54
   289	113.644
   290	107.465
   291	102.549
   292	98.0824
   293	95.4749
   294	95.8306
   295	95.3255
   296	91.9648
   297	94.0153
   298	97.6458
   299	100.004
   300	103.392
   301	101.336
   302	99.8563
   303	104.913
   304	98.0446
   305	94.0946
   306	97.2305
   307	96.6165
   308	89.5381
   309	91.0578
   310	94.931
   311	95.9735
   312	98.1653
   313	99.4424
   314	94.2766
   315	95.843
   316	97.5852
   317	96.4278
   318	92.6326
   319	93.8005
   320	96.5102
   321	91.553
   322	91.3099
   323	94.974
   324	99.6188
   325	99.1919
   326	101.715
   327	107.022
   328	103.071
   329	106.416
   330	111.395
   331	112.098
   332	112.661
   333	117.326
   334	120.364
   335	120.586
   336	124.17
   337	126.135
   338	127.842
   339	129.331
   340	134.224
   341	135.261
   342	128.565
   343	128.529
   344	129.197
   345	126.931
   346	124.322
   347	127.323
   348	129.622
   349	129.651
   350	122.095
   351	116.57
   352	118.988
   353	108.036
   354	100.95
   355	107.688
   356	104.68
   357	94.7534
   358	94.6944
   359	99.9791
   360	95.3936
   361	93.8439
   362	98.2657
   363	101.396
   364	99.3592
   365	92.304
   366	95.0424
   367	96.1476
   368	86.6683
   369	84.6374
   370	90.4708
   371	87.0691
   372	83.7194
   373	87.7362
   374	91.8063
   375	90.5791
   376	90.0905
   377	97.8375
   378	93.1624
   379	89.9999
   380	95.1224
   381	93.6516
   382	89.9227
   383	92.1763
   384	94.7936
   385	91.8149
   386	93.517
   387	95.6454
   388	91.3025
   389	90.72
   390	89.3633
   391	88.596
   392	87.7313
   393	83.9161
   394	88.423
   395	94.0013
   396	87.5294
   397	84.1271
   398	94.0168
   399	98.6779
   400	96.2038
   401	100.773
   402	100.767
   403	102.768
   404	107.098
   405	106.346
   406	110.512
   407	113.736
   408	111.18
   409	110.546
   410	108.325
   411	104.895
   412	107.441
   413	109.646
   414	103.012
   415	101.071
   416	102.737
   417	96.2721
   418	94.3738
   419	100.924
   420	100.99
   421	99.0273
   422	99.313
   423	102.004
   424	101.877
   425	98.0829
   426	92.3224
   427	95.1554
   428	98.7204
   429	94.8027
   430	89.2175
   431	87.2469
   432	82.1548
   433	79.693
   434	86.1956
   435	84.3641
   436	80.497
   437	92.3549
   438	94.8335
   439	92.6366
   440	95.3196
   441	99.96
   442	101.044
   443	99.7256
   444	100.343
   445	96.1604
   446	88.8378
   447	89.4497
   448	94.3888
   449	97.988
   450	90.434
   451	90.3777
   452	91.3971
   453	90.1295
   454	91.1734
   455	92.0843
   456	93.1935
   457	95.66
   458	93.3288
   459	90.9241
   460	89.6125
   461	91.2679
   462	91.6103
   463	93.4122
   464	94.0108
   465	98.073
   466	93.4634
   467	94.5664
   468	94.9253
   469	92.3107
   470	95.0591
   471	95.3109
   472	87.8209
   473	85.2759
   474	87.4549
   475	84.7617
   476	87.1998
   477	101.218
   478	103.996
   479	104.096
   480	107.812
   481	108.773
   482	109.985
   483	116.381
   484	119.539
   485	125.723
   486	126.286
   487	122.673
   488	125.77
   489	127.314
   490	120.051
   491	125.002
   492	124.865
   493	120.3
   494	121.157
   495	120.255
   496	112.434
   497	112.022
   498	118.493
   499	115.526
   500	111.986
   501	115.298
   502	117.622
   503	117.735
   504	114.827
   505	114.231
   506	118.875
   507	118.698
   508	112.122
   509	109.979
   510	108.806
   511	106.583
   512	99.0279
   513	97.2766
   514	100.472
   515	96.1034
   516	95.8419
   517	102.154
   518	105.497
   519	106.102
   520	106.83
   521	107.866
   522	105.249
   523	102.039
   524	104.023
   525	109.336
   526	103.705
   527	107.225
   528	113.455
   529	117.792
   530	112.278
   531	110.752
   532	117.188
   533	124.9
   534	129.735
   535	129.832
   536	130.024
   537	128.644
   538	132.928
   539	133.449
   540	124.461
   541	125.504
   542	129.04
   543	129.983
   544	128.616
   545	126.661
   546	119.048
   547	120.106
   548	118.85
   549	107.321
   550	107.594
   551	110.109
   552	107.703
   553	109.519
   554	107.565
   555	105.403
   556	103.242
   557	104.346
   558	106.578
   559	111.048
   560	110.142
   561	108.451
   562	109.031
