1 -96.6544 -45.2237
2 -95.1766 -45.1402
3 -92.6137 -45.66
4 -91.9402 -46.2049
5 -88.5759 -40.6938
6 -90.0758 -38.1712
7 -94.7845 -39.2511
8 -98.7589 -34.4062
9 -99.3726 -35.387
10 -102.775 -34.5701
11 -97.7009 -40.1971
12 -97.291 -38.8388
13 -93.3946 -40.29
14 -95.0609 -40.9287
15 -84.7776 -41.689
16 -84.3187 -37.2555
17 -92.3052 -41.4946
18 -94.2786 -36.5719
19 -92.4961 -31.909
20 -96.5788 -36.5361
21 -102.332 -38.5879
22 -101.685 -32.6863
23 -101.806 -31.0805
24 -106.65 -29.5273
25 -110.2 -23.0178
26 -102.763 -23.8198
27 -95.9674 -25.67
28 -96.9302 -30.9412
29 -99.8497 -26.4107
30 -102.128 -23.7803
31 -104.529 -19.9667
32 -98.4325 -21.1334
33 -97.4037 -13.6829
34 -94.5453 -18.0478
35 -95.1902 -17.3539
36 -93.5394 -16.6553
37 -87.3196 -22.0751
38 -84.3818 -25.2073
39 -94.2762 -15.4693
40 -93.504 -20.8465
41 -94.865 -20.5533
42 -93.4428 -17.4084
43 -87.6441 -26.6587
44 -82.8478 -28.0069
45 -82.4705 -25.2273
46 -85.6626 -27.994
47 -89.1179 -28.1804
48 -94.2944 -23.165
49 -93.7799 -27.167
50 -91.1395 -30.1877
51 -85.3941 -35.6542
52 -87.5442 -36.2715
53 -87.4958 -42.9663
54 -83.3206 -40.5434
55 -78.024 -47.027
56 -76.637 -49.0684
57 -81.4973 -49.1553
58 -74.8957 -55.9214
59 -77.9076 -54.7522
60 -91.5238 -47.6313
61 -93.7865 -53.5569
62 -92.6316 -51.0793
63 -94.7507 -39.3575
64 -90.7089 -50.6236
65 -94.6864 -42.3247
66 -99.1515 -36.7311
67 -98.7683 -40.0915
68 -96.965 -38.9734
69 -95.6725 -38.408
70 -94.9713 -38.2806
71 -96.5471 -32.0028
72 -92.575 -37.5252
73 -90.7735 -29.3319
74 -90.8861 -29.1218
75 -92.0891 -32.2594
76 -96.9327 -21.4875
77 -101.279 -17.4344
78 -100.308 -25.6179
79 -100.432 -27.6816
80 -99.3461 -25.4269
81 -100.821 -28.0872
82 -103.336 -30.8855
83 -106.732 -33.5772
84 -111.468 -36.9146
85 -105.521 -43.1953
86 -107.905 -39.877
87 -105.722 -41.1904
88 -98.852 -42.4741
89 -96.7444 -43.6717
90 -100.897 -38.4407
91 -99.5149 -40.0947
92 -103.124 -36.6704
93 -98.9906 -44.7205
94 -95.7686 -46.2815
95 -95.6875 -44.1715
96 -97.8143 -47.9411
97 -101.006 -43.4194
98 -98.7743 -41.4044
99 -90.7569 -48.9177
100 -95.3295 -44.5198
101 -98.7082 -41.0356
102 -96.7494 -44.3657
103 -91.8637 -45.6884
104 -92.1622 -45.2162
105 -92.1527 -41.8998
106 -91.8583 -45.8814
107 -91.0716 -45.1723
108 -90.4656 -43.264
109 -84.5841 -51.176
110 -85.403 -52.4646
111 -88.7475 -46.0259
112 -82.0688 -48.5575
113 -83.4475 -54.5772
114 -93.3156 -46.1336
115 -86.1413 -48.3013
116 -82.4293 -48.6873
117 -84.7603 -44.1937
118 -82.7122 -43.3208
119 -80.9272 -45.376
120 -81.8301 -42.9581
121 -80.5166 -41.4443
122 -76.2827 -46.2462
123 -76.0165 -46.1687
124 -82.0308 -41.4772
125 -84.3627 -43.5814
126 -82.4771 -40.1045
127 -87.1646 -34.9811
128 -87.6279 -37.361
129 -84.9154 -40.6176
130 -81.9784 -39.5196
131 -84.0882 -37.4494
132 -85.5378 -41.8201
133 -86.1908 -45.1773
134 -80.8098 -46.1257
135 -83.015 -44.0706
136 -78.2499 -52.0935
137 -77.59 -47.492
138 -72.8621 -50.6686
139 -75.1004 -54.1536
140 -81.0603 -51.0679
141 -82.3302 -45.3523
142 -78.6471 -51.6398
143 -85.6483 -42.9432
144 -86.6285 -42.6929
145 -84.4358 -43.0559
146 -85.6929 -40.4818
147 -83.129 -43.5593
148 -74.6571 -41.9423
149 -76.9247 -45.4613
150 -84.6995 -41.9211
151 -79.9206 -43.6625
152 -75.328 -48.4696
153 -79.1786 -49.7063
154 -82.1477 -50.3249
155 -79.1893 -46.7659
156 -81.185 -44.7242
157 -80.5854 -50.6323
158 -79.322 -49.0666
159 -76.0778 -46.1431
160 -71.6213 -48.5261
161 -70.3056 -53.5116
162 -76.7237 -42.6626
163 -78.9735 -39.7484
164 -77.3988 -43.7054
165 -76.089 -42.0059
166 -73.9614 -42.7604
167 -75.4223 -42.8839
168 -77.294 -46.6863
169 -78.196 -44.5145
170 -77.5179 -42.3612
171 -77.1279 -43.2366
172 -70.2484 -50.5723
173 -67.7849 -47.1173
174 -64.5557 -48.0645
175 -69.2648 -49.567
176 -70.8972 -46.7455
177 -67.6481 -49.5682
178 -67.4828 -51.3706
179 -73.7177 -43.4955
180 -76.5407 -48.6225
181 -71.8387 -53.8417
182 -75.1949 -47.3913
183 -77.7164 -44.0609
184 -70.4678 -49.574
185 -65.0644 -52.4048
186 -70.6433 -42.4479
187 -68.3163 -47.9407
188 -68.2974 -44.4343
189 -67.8803 -48.3009
190 -67.7192 -50.8352
191 -69.0366 -46.9029
192 -67.6585 -46.0715
193 -65.2225 -46.49
194 -69.9745 -43.8914
195 -66.4493 -45.1148
196 -68.9732 -33.9358
197 -74.8537 -35.4306
198 -75.745 -35.5087
199 -71.7153 -31.0039
200 -65.9282 -37.242
201 -66.9187 -39.7168
202 -68.1243 -37.5597
203 -69.243 -40.8335
204 -74.5393 -38.5446
205 -77.6984 -36.3735
206 -67.3465 -48.223
207 -65.9953 -44.0801
208 -63.0089 -52.6796
209 -65.536 -53.9043
210 -54.4591 -53.4832
211 -52.0158 -57.9809
